STORM ID,NAME,YEAR,MONTH,DAY,HOUR,CAT,LAT,LON,INT,PRES
AL162005,OPHELIA,2005,9,7,0,TD,27.4N,78.5W,30,1006
AL162005,OPHELIA,2005,9,7,600,TS,27.9N,78.8W,35,1003
AL162005,OPHELIA,2005,9,7,1200,TS,28.7N,79.2W,40,1000
AL162005,OPHELIA,2005,9,7,1800,TS,28.8N,79.3W,45,997
AL162005,OPHELIA,2005,9,8,0,TS,28.8N,79.3W,45,994
AL162005,OPHELIA,2005,9,8,600,TS,28.7N,79.6W,50,994
AL162005,OPHELIA,2005,9,8,1200,TS,28.6N,79.6W,55,988
AL162005,OPHELIA,2005,9,8,1800,TS,28.6N,79.5W,60,988
AL162005,OPHELIA,2005,9,9,0,H1,28.6N,79.3W,65,990
AL162005,OPHELIA,2005,9,9,600,TS,28.9N,79.3W,55,990
AL162005,OPHELIA,2005,9,9,1200,TS,29.3N,79.1W,55,983
AL162005,OPHELIA,2005,9,9,1800,H1,29.8N,78.5W,65,983
AL162005,OPHELIA,2005,9,10,0,TS,30.2N,77.5W,60,983
AL162005,OPHELIA,2005,9,10,600,TS,30.9N,76.9W,60,984
AL162005,OPHELIA,2005,9,10,1200,H1,31.5N,76.6W,65,976
AL162005,OPHELIA,2005,9,10,1800,H1,31.7N,76.2W,70,977
AL162005,OPHELIA,2005,9,11,0,H1,31.8N,75.9W,70,977
AL162005,OPHELIA,2005,9,11,600,H1,31.7N,75.9W,75,978
AL162005,OPHELIA,2005,9,11,1200,H1,31.6N,75.7W,70,978
AL162005,OPHELIA,2005,9,11,1800,H1,31.4N,75.9W,65,978
AL162005,OPHELIA,2005,9,12,0,TS,31.2N,76.2W,60,980
AL162005,OPHELIA,2005,9,12,600,TS,31.2N,76.6W,60,985
AL162005,OPHELIA,2005,9,12,1200,TS,31.5N,76.9W,55,988
AL162005,OPHELIA,2005,9,12,1800,TS,31.7N,77.3W,60,989
AL162005,OPHELIA,2005,9,13,0,TS,31.8N,77.7W,60,989
AL162005,OPHELIA,2005,9,13,600,TS,31.9N,77.9W,60,990
AL162005,OPHELIA,2005,9,13,1200,TS,32.1N,78.0W,60,989
AL162005,OPHELIA,2005,9,13,1800,TS,32.3N,78.1W,60,988
AL162005,OPHELIA,2005,9,14,0,H1,32.6N,78.1W,65,985
AL162005,OPHELIA,2005,9,14,600,H1,32.9N,78.0W,70,980
AL162005,OPHELIA,2005,9,14,1200,H1,33.4N,77.7W,75,980
AL162005,OPHELIA,2005,9,14,1800,H1,33.9N,77.5W,75,979
AL162005,OPHELIA,2005,9,15,0,H1,34.2N,76.9W,75,979
AL162005,OPHELIA,2005,9,15,600,H1,34.5N,76.3W,70,982
AL162005,OPHELIA,2005,9,15,1200,H1,34.7N,75.8W,65,984
AL162005,OPHELIA,2005,9,15,1800,H1,34.7N,75.6W,65,986
AL162005,OPHELIA,2005,9,16,0,TS,34.6N,75.1W,60,987
AL162005,OPHELIA,2005,9,16,600,TS,34.7N,74.8W,55,993
AL162005,OPHELIA,2005,9,16,1200,TS,35.4N,74.4W,50,995
AL162005,OPHELIA,2005,9,16,1800,TS,36.4N,73.6W,55,993
AL162005,OPHELIA,2005,9,17,0,TS,37.3N,72.7W,55,995
AL162005,OPHELIA,2005,9,17,600,TS,38.7N,71.4W,50,1000
AL162005,OPHELIA,2005,9,17,1200,TS,40.0N,69.7W,50,997
AL162005,OPHELIA,2005,9,17,1800,TS,41.6N,67.3W,50,995
AL162005,OPHELIA,2005,9,18,0,EX,43.2N,64.9W,45,996
AL162005,OPHELIA,2005,9,18,600,EX,44.8N,62.6W,45,1000
AL162005,OPHELIA,2005,9,18,1200,EX,46.2N,59.9W,45,1000
AL162005,OPHELIA,2005,9,18,1800,EX,47.4N,56.2W,45,999
AL162005,OPHELIA,2005,9,19,0,EX,48.4N,52.3W,45,1000
AL162005,OPHELIA,2005,9,19,600,EX,49.0N,48.8W,45,1001
AL162005,OPHELIA,2005,9,19,1200,EX,49.5N,45.7W,45,1000
AL162005,OPHELIA,2005,9,19,1800,EX,50.0N,42.1W,45,999
AL162005,OPHELIA,2005,9,20,0,EX,50.9N,38.5W,45,998
AL162005,OPHELIA,2005,9,20,600,EX,51.5N,34.7W,40,1000
AL162005,OPHELIA,2005,9,20,1200,EX,52.2N,30.5W,40,1003
AL162005,OPHELIA,2005,9,20,1800,EX,52.8N,26.5W,40,1001
AL162005,OPHELIA,2005,9,21,0,EX,53.8N,22.0W,40,998
AL162005,OPHELIA,2005,9,21,600,EX,55.3N,17.7W,35,998
AL162005,OPHELIA,2005,9,21,1200,EX,57.6N,14.6W,35,998
AL162005,OPHELIA,2005,9,21,1800,EX,59.8N,11.9W,35,996
AL162005,OPHELIA,2005,9,22,0,EX,61.7N,8.4W,35,993
AL162005,OPHELIA,2005,9,22,600,EX,63.6N,4.5W,35,993
AL162005,OPHELIA,2005,9,22,1200,EX,65.6N,1.0W,35,994
AL162005,OPHELIA,2005,9,22,1800,EX,67.5N,1.9E,30,995
AL162005,OPHELIA,2005,9,23,0,EX,68.8N,6.6E,30,997
AL172005,PHILIPPE,2005,9,17,1200,TD,13.3N,54.5W,30,1008
AL172005,PHILIPPE,2005,9,17,1800,TS,13.5N,54.9W,35,1007
AL172005,PHILIPPE,2005,9,18,0,TS,13.9N,55.1W,40,1003
AL172005,PHILIPPE,2005,9,18,600,TS,14.4N,55.3W,45,1000
AL172005,PHILIPPE,2005,9,18,1200,TS,14.9N,55.5W,50,996
AL172005,PHILIPPE,2005,9,18,1800,TS,15.6N,55.7W,55,993
AL172005,PHILIPPE,2005,9,19,0,H1,16.2N,55.8W,65,987
AL172005,PHILIPPE,2005,9,19,600,H1,16.7N,55.9W,65,987
AL172005,PHILIPPE,2005,9,19,1200,H1,17.2N,56.2W,65,987
AL172005,PHILIPPE,2005,9,19,1800,H1,17.5N,56.4W,65,987
AL172005,PHILIPPE,2005,9,20,0,H1,17.7N,56.6W,70,985
AL172005,PHILIPPE,2005,9,20,600,H1,17.9N,56.8W,65,987
AL172005,PHILIPPE,2005,9,20,1200,TS,18.1N,57.0W,60,990
AL172005,PHILIPPE,2005,9,20,1800,TS,18.5N,57.2W,55,992
AL172005,PHILIPPE,2005,9,21,0,TS,18.9N,57.2W,55,994
AL172005,PHILIPPE,2005,9,21,600,TS,19.4N,57.1W,50,997
AL172005,PHILIPPE,2005,9,21,1200,TS,19.9N,57.0W,45,1000
AL172005,PHILIPPE,2005,9,21,1800,TS,20.8N,56.9W,40,1001
AL172005,PHILIPPE,2005,9,22,0,TS,22.4N,56.7W,35,1002
AL172005,PHILIPPE,2005,9,22,600,TS,23.8N,56.8W,35,1003
AL172005,PHILIPPE,2005,9,22,1200,TS,25.2N,57.2W,35,1003
AL172005,PHILIPPE,2005,9,22,1800,TS,26.7N,57.6W,35,1003
AL172005,PHILIPPE,2005,9,23,0,TS,28.3N,58.2W,35,1003
AL172005,PHILIPPE,2005,9,23,600,TS,30.2N,60.1W,35,1003
AL172005,PHILIPPE,2005,9,23,1200,TD,30.5N,62.2W,30,1003
AL182005,RITA,2005,9,18,0,TD,21.3N,69.9W,25,1009
AL182005,RITA,2005,9,18,600,TD,21.6N,70.7W,25,1009
AL182005,RITA,2005,9,18,1200,TD,21.9N,71.5W,30,1007
AL182005,RITA,2005,9,18,1800,TS,22.2N,72.3W,35,1005
AL182005,RITA,2005,9,19,0,TS,22.4N,73.0W,45,1002
AL182005,RITA,2005,9,19,600,TS,22.6N,73.8W,50,999
AL182005,RITA,2005,9,19,1200,TS,22.8N,74.7W,55,997
AL182005,RITA,2005,9,19,1800,TS,23.1N,75.9W,60,994
AL182005,RITA,2005,9,20,0,TS,23.3N,77.2W,60,992
AL182005,RITA,2005,9,20,600,TS,23.5N,78.8W,60,990
AL182005,RITA,2005,9,20,1200,H1,23.7N,80.3W,70,985
AL182005,RITA,2005,9,20,1800,H2,23.9N,81.6W,85,975
AL182005,RITA,2005,9,21,0,H2,24.1N,82.7W,95,967
AL182005,RITA,2005,9,21,600,H3,24.2N,84.0W,110,955
AL182005,RITA,2005,9,21,1200,H4,24.2N,85.2W,120,941
AL182005,RITA,2005,9,21,1800,H5,24.3N,86.2W,145,920
AL182005,RITA,2005,9,22,0,H5,24.5N,86.9W,150,897
AL182005,RITA,2005,9,22,600,H5,24.8N,87.6W,155,897
AL182005,RITA,2005,9,22,1200,H5,25.2N,88.3W,140,908
AL182005,RITA,2005,9,22,1800,H4,25.6N,89.1W,125,913
AL182005,RITA,2005,9,23,0,H4,26.0N,89.9W,120,915
AL182005,RITA,2005,9,23,600,H4,26.5N,90.7W,115,924
AL182005,RITA,2005,9,23,1200,H4,27.1N,91.5W,115,927
AL182005,RITA,2005,9,23,1800,H3,27.8N,92.3W,110,930
AL182005,RITA,2005,9,24,0,H3,28.6N,93.0W,105,931
AL182005,RITA,2005,9,24,600,H3,29.4N,93.6W,100,935
AL182005,RITA,2005,9,24,1200,H1,30.5N,94.1W,65,949
AL182005,RITA,2005,9,24,1800,TS,31.6N,94.1W,45,974
AL182005,RITA,2005,9,25,0,TS,32.7N,94.0W,35,982
AL182005,RITA,2005,9,25,600,TD,33.7N,93.6W,30,989
AL182005,RITA,2005,9,25,1200,TD,34.7N,92.5W,25,995
AL182005,RITA,2005,9,25,1800,TD,35.8N,91.4W,25,1000
AL182005,RITA,2005,9,26,0,TD,37.0N,90.1W,20,1003
AL192005,NINETEEN,2005,9,30,1200,TD,11.8N,32.7W,25,1009
AL192005,NINETEEN,2005,9,30,1800,TD,12.2N,33.0W,30,1007
AL192005,NINETEEN,2005,10,1,0,TD,12.7N,33.3W,30,1006
AL192005,NINETEEN,2005,10,1,600,TD,13.3N,33.5W,30,1008
AL192005,NINETEEN,2005,10,1,1200,TD,13.8N,33.7W,30,1008
AL192005,NINETEEN,2005,10,1,1800,TD,14.4N,33.9W,30,1008
AL192005,NINETEEN,2005,10,2,0,TD,15.0N,33.8W,30,1008
AL192005,NINETEEN,2005,10,2,600,TD,15.7N,34.3W,25,1008
AL192005,NINETEEN,2005,10,2,1200,TD,16.6N,35.3W,25,1009
AL202005,STAN,2005,10,1,1200,TD,18.9N,85.6W,25,1007
AL202005,STAN,2005,10,1,1800,TD,19.1N,86.2W,30,1005
AL202005,STAN,2005,10,2,0,TD,19.3N,86.7W,30,1004
AL202005,STAN,2005,10,2,600,TS,19.5N,87.2W,40,1003
AL202005,STAN,2005,10,2,1200,TS,19.8N,87.9W,35,1003
AL202005,STAN,2005,10,2,1800,TS,20.3N,88.8W,35,1004
AL202005,STAN,2005,10,3,0,TD,20.5N,89.8W,30,1003
AL202005,STAN,2005,10,3,600,TS,20.5N,91.0W,35,1003
AL202005,STAN,2005,10,3,1200,TS,20.3N,91.7W,40,1000
AL202005,STAN,2005,10,3,1800,TS,20.1N,92.2W,50,997
AL202005,STAN,2005,10,4,0,TS,19.8N,93.2W,55,990
AL202005,STAN,2005,10,4,600,H1,19.2N,94.1W,65,987
AL202005,STAN,2005,10,4,1200,H1,18.6N,94.9W,70,977
AL202005,STAN,2005,10,4,1800,TS,17.9N,95.6W,45,988
AL202005,STAN,2005,10,5,0,TD,17.2N,96.4W,30,1000
AL202005,STAN,2005,10,5,600,TD,16.9N,97.0W,25,1004
AL212005,UNNAMED,2005,10,5,600,EX,41.0N,23.3W,40,1000
AL212005,UNNAMED,2005,10,5,1200,EX,43.6N,23.0W,40,1002
AL222005,TAMMY,2005,10,5,600,TS,27.3N,79.7W,35,1006
AL222005,TAMMY,2005,10,5,1200,TS,28.3N,80.2W,40,1004
AL222005,TAMMY,2005,10,5,1800,TS,29.5N,80.9W,45,1001
AL222005,TAMMY,2005,10,6,0,TS,30.5N,81.6W,45,1002
AL222005,TAMMY,2005,10,6,600,TS,31.3N,82.8W,35,1005
AL222005,TAMMY,2005,10,6,1200,TD,31.8N,84.6W,25,1005
AL222005,TAMMY,2005,10,6,1800,TD,31.2N,85.8W,15,1006
AL232005,TWENTY-TWO,2005,10,11,1200,EX,36.7N,71.8W,30,1008
AL232005,TWENTY-TWO,2005,10,11,1800,EX,37.8N,71.7W,30,1008
AL232005,TWENTY-TWO,2005,10,12,0,EX,38.5N,71.9W,30,1009
AL232005,TWENTY-TWO,2005,10,12,600,EX,38.8N,72.4W,30,1010
AL232005,TWENTY-TWO,2005,10,12,1200,EX,38.9N,73.0W,35,1011
AL232005,TWENTY-TWO,2005,10,12,1800,EX,38.7N,73.5W,40,1011
AL232005,TWENTY-TWO,2005,10,13,0,EX,38.3N,73.5W,40,1010
AL232005,TWENTY-TWO,2005,10,13,600,EX,37.7N,73.5W,40,1010
AL232005,TWENTY-TWO,2005,10,13,1200,EX,37.2N,73.0W,40,1008
AL232005,TWENTY-TWO,2005,10,13,1800,EX,37.8N,73.0W,40,1006
AL232005,TWENTY-TWO,2005,10,14,0,EX,38.0N,73.4W,40,1006
AL232005,TWENTY-TWO,2005,10,14,600,EX,37.6N,73.8W,40,1005
AL232005,TWENTY-TWO,2005,10,14,1200,EX,38.6N,73.8W,35,1005
AL232005,TWENTY-TWO,2005,10,14,1800,EX,39.6N,73.8W,30,1005
AL242005,VINCE,2005,10,9,1200,TS,33.8N,19.3W,55,995
AL242005,VINCE,2005,10,9,1800,H1,34.1N,18.9W,65,988
AL242005,VINCE,2005,10,10,0,TS,34.3N,18.3W,60,990
AL242005,VINCE,2005,10,10,600,TS,34.5N,17.2W,50,992
AL242005,VINCE,2005,10,10,1200,TS,34.7N,15.3W,45,995
AL242005,VINCE,2005,10,10,1800,TS,35.4N,12.8W,35,998
AL242005,VINCE,2005,10,11,0,TD,36.1N,10.5W,30,1000
AL242005,VINCE,2005,10,11,600,TD,36.7N,8.3W,30,1002
AL242005,VINCE,2005,10,11,1200,TD,37.7N,6.0W,30,1003
AL252005,WILMA,2005,10,15,1800,TD,17.6N,78.5W,25,1004
AL252005,WILMA,2005,10,16,0,TD,17.6N,78.8W,25,1004
AL252005,WILMA,2005,10,16,600,TD,17.5N,79.0W,30,1003
AL252005,WILMA,2005,10,16,1200,TD,17.5N,79.2W,30,1003
AL252005,WILMA,2005,10,16,1800,TD,17.5N,79.4W,30,1002
AL252005,WILMA,2005,10,17,0,TD,17.4N,79.6W,30,1001
AL252005,WILMA,2005,10,17,600,TS,16.9N,79.6W,35,1000
AL252005,WILMA,2005,10,17,1200,TS,16.3N,79.7W,40,999
AL252005,WILMA,2005,10,17,1800,TS,16.0N,79.8W,45,997
AL252005,WILMA,2005,10,18,0,TS,15.8N,79.9W,55,988
AL252005,WILMA,2005,10,18,600,TS,15.7N,79.9W,60,982
AL252005,WILMA,2005,10,18,1200,H1,16.2N,80.3W,65,979
AL252005,WILMA,2005,10,18,1800,H1,16.6N,81.1W,75,975
AL252005,WILMA,2005,10,19,0,H4,16.6N,81.8W,130,946
AL252005,WILMA,2005,10,19,600,H5,17.0N,82.2W,150,892
AL252005,WILMA,2005,10,19,1200,H5,17.3N,82.8W,160,882
AL252005,WILMA,2005,10,19,1800,H5,17.4N,83.4W,140,892
AL252005,WILMA,2005,10,20,0,H4,17.9N,84.0W,135,892
AL252005,WILMA,2005,10,20,600,H4,18.1N,84.7W,130,901
AL252005,WILMA,2005,10,20,1200,H4,18.3N,85.2W,130,910
AL252005,WILMA,2005,10,20,1800,H4,18.6N,85.5W,130,917
AL252005,WILMA,2005,10,21,0,H4,19.1N,85.8W,130,924
AL252005,WILMA,2005,10,21,600,H4,19.5N,86.1W,130,930
AL252005,WILMA,2005,10,21,1200,H4,20.1N,86.4W,125,929
AL252005,WILMA,2005,10,21,1800,H4,20.3N,86.7W,120,926
AL252005,WILMA,2005,10,22,0,H4,20.6N,86.8W,120,930
AL252005,WILMA,2005,10,22,600,H3,20.8N,87.0W,110,935
AL252005,WILMA,2005,10,22,1200,H3,21.0N,87.1W,100,947
AL252005,WILMA,2005,10,22,1800,H2,21.3N,87.1W,85,958
AL252005,WILMA,2005,10,23,0,H2,21.6N,87.0W,85,960
AL252005,WILMA,2005,10,23,600,H2,21.8N,86.8W,85,962
AL252005,WILMA,2005,10,23,1200,H2,22.4N,86.1W,85,961
AL252005,WILMA,2005,10,23,1800,H2,23.1N,85.4W,90,963
AL252005,WILMA,2005,10,24,0,H2,24.0N,84.3W,95,958
AL252005,WILMA,2005,10,24,600,H3,25.0N,83.1W,110,953
AL252005,WILMA,2005,10,24,1200,H2,26.2N,81.0W,95,950
AL252005,WILMA,2005,10,24,1800,H3,28.0N,78.8W,105,955
AL252005,WILMA,2005,10,25,0,H3,30.1N,76.0W,110,955
AL252005,WILMA,2005,10,25,600,H3,33.3N,72.0W,100,963
AL252005,WILMA,2005,10,25,1200,H2,36.8N,67.9W,90,970
AL252005,WILMA,2005,10,25,1800,H1,40.5N,63.5W,75,976
AL252005,WILMA,2005,10,26,0,EX,42.5N,60.0W,60,978
AL252005,WILMA,2005,10,26,600,EX,44.0N,57.5W,55,982
AL252005,WILMA,2005,10,26,1200,EX,45.0N,55.0W,50,986
AL252005,WILMA,2005,10,26,1800,EX,45.5N,52.0W,40,990
AL262005,ALPHA,2005,10,22,1200,TD,15.8N,67.5W,30,1007
AL262005,ALPHA,2005,10,22,1800,TS,16.5N,68.5W,35,1005
AL262005,ALPHA,2005,10,23,0,TS,17.3N,69.6W,45,1000
AL262005,ALPHA,2005,10,23,600,TS,17.8N,70.5W,45,998
AL262005,ALPHA,2005,10,23,1200,TS,18.6N,72.2W,35,1002
AL262005,ALPHA,2005,10,23,1800,TD,19.8N,72.7W,30,1004
AL262005,ALPHA,2005,10,24,0,TD,21.6N,72.9W,30,1004
AL262005,ALPHA,2005,10,24,600,TD,23.5N,73.0W,30,1004
AL262005,ALPHA,2005,10,24,1200,TD,25.1N,72.4W,30,1004
AL262005,ALPHA,2005,10,24,1800,TD,27.9N,70.8W,30,1004
AL272005,BETA,2005,10,26,1800,TD,10.4N,80.9W,30,1007
AL272005,BETA,2005,10,27,0,TD,10.7N,81.1W,30,1007
AL272005,BETA,2005,10,27,600,TS,11.0N,81.3W,35,1005
AL272005,BETA,2005,10,27,1200,TS,11.3N,81.3W,45,1000
AL272005,BETA,2005,10,27,1800,TS,11.6N,81.3W,50,997
AL272005,BETA,2005,10,28,0,TS,11.9N,81.2W,50,995
AL272005,BETA,2005,10,28,600,TS,12.3N,81.1W,50,994
AL272005,BETA,2005,10,28,1200,TS,12.8N,81.0W,50,993
AL272005,BETA,2005,10,28,1800,TS,13.2N,81.1W,50,991
AL272005,BETA,2005,10,29,0,TS,13.4N,81.2W,60,988
AL272005,BETA,2005,10,29,600,H1,13.6N,81.4W,70,985
AL272005,BETA,2005,10,29,1200,H1,13.7N,81.6W,75,982
AL272005,BETA,2005,10,29,1800,H1,13.7N,82.1W,75,980
AL272005,BETA,2005,10,30,0,H2,13.6N,82.6W,90,970
AL272005,BETA,2005,10,30,600,H3,13.3N,83.1W,100,962
AL272005,BETA,2005,10,30,1200,H2,12.9N,83.5W,90,970
AL272005,BETA,2005,10,30,1800,TS,12.7N,84.1W,55,990
AL272005,BETA,2005,10,31,0,TD,12.7N,84.9W,20,1000
AL282005,GAMMA,2005,11,14,0,TD,13.2N,62.1W,30,1007
AL282005,GAMMA,2005,11,14,600,TD,13.6N,62.8W,30,1006
AL282005,GAMMA,2005,11,14,1200,TD,13.8N,63.4W,30,1006
AL282005,GAMMA,2005,11,14,1800,TD,14.1N,64.2W,30,1005
AL282005,GAMMA,2005,11,15,0,TD,14.2N,65.0W,30,1004
AL282005,GAMMA,2005,11,15,600,TS,14.3N,66.0W,35,1004
AL282005,GAMMA,2005,11,15,1200,TS,14.4N,67.1W,35,1004
AL282005,GAMMA,2005,11,15,1800,TD,14.7N,68.4W,30,1005
AL282005,GAMMA,2005,11,16,0,TD,14.8N,69.9W,30,1006
AL282005,GAMMA,2005,11,16,600,TD,14.8N,71.5W,30,1006
AL282005,GAMMA,2005,11,16,1200,TD,14.7N,73.1W,25,1006
AL282005,GAMMA,2005,11,18,1800,TS,15.7N,85.6W,35,1006
AL282005,GAMMA,2005,11,19,0,TS,16.0N,85.6W,40,1005
AL282005,GAMMA,2005,11,19,600,TS,16.1N,85.6W,40,1004
AL282005,GAMMA,2005,11,19,1200,TS,16.1N,85.4W,45,1002
AL282005,GAMMA,2005,11,19,1800,TS,16.2N,85.2W,40,1004
AL282005,GAMMA,2005,11,20,0,TS,16.4N,85.0W,40,1005
AL282005,GAMMA,2005,11,20,600,TS,16.6N,85.0W,35,1006
AL282005,GAMMA,2005,11,20,1200,TD,16.7N,85.2W,30,1007
AL282005,GAMMA,2005,11,20,1800,TD,16.9N,85.5W,30,1007
AL282005,GAMMA,2005,11,21,0,TD,17.1N,85.5W,25,1008
AL292005,DELTA,2005,11,19,1200,EX,27.0N,48.0W,25,1010
AL292005,DELTA,2005,11,19,1800,EX,26.7N,47.5W,25,1009
AL292005,DELTA,2005,11,20,0,EX,26.7N,46.7W,25,1008
AL292005,DELTA,2005,11,20,600,EX,27.2N,45.9W,25,1008
AL292005,DELTA,2005,11,20,1200,EX,27.7N,44.8W,30,1007
AL292005,DELTA,2005,11,20,1800,EX,28.0N,43.5W,35,1003
AL292005,DELTA,2005,11,21,0,EX,28.3N,42.2W,35,1000
AL292005,DELTA,2005,11,21,600,EX,29.0N,41.1W,35,998
AL292005,DELTA,2005,11,21,1200,EX,29.9N,40.1W,35,996
AL292005,DELTA,2005,11,21,1800,EX,30.9N,39.6W,40,994
AL292005,DELTA,2005,11,22,0,EX,31.5N,40.1W,40,992
AL292005,DELTA,2005,11,22,600,EX,31.4N,39.9W,45,990
AL292005,DELTA,2005,11,22,1200,EX,31.2N,39.8W,45,988
AL292005,DELTA,2005,11,23,1200,TS,27.4N,41.2W,50,983
AL292005,DELTA,2005,11,23,1800,TS,26.4N,40.8W,50,983
AL292005,DELTA,2005,11,24,0,TS,25.5N,40.2W,55,982
AL292005,DELTA,2005,11,24,600,TS,25.0N,39.6W,55,981
AL292005,DELTA,2005,11,24,1200,TS,24.8N,39.0W,60,980
AL292005,DELTA,2005,11,24,1800,TS,24.6N,38.9W,60,980
AL292005,DELTA,2005,11,25,0,TS,24.1N,39.0W,60,980
AL292005,DELTA,2005,11,25,600,TS,23.8N,39.3W,55,982
AL292005,DELTA,2005,11,25,1200,TS,23.3N,39.6W,55,982
AL292005,DELTA,2005,11,25,1800,TS,22.8N,39.8W,50,985
AL292005,DELTA,2005,11,26,0,TS,22.3N,39.8W,45,989
AL292005,DELTA,2005,11,26,600,TS,21.8N,39.4W,40,993
AL292005,DELTA,2005,11,26,1200,TS,22.0N,38.4W,35,997
AL292005,DELTA,2005,11,26,1800,TS,22.6N,37.3W,35,997
AL292005,DELTA,2005,11,27,0,TS,23.5N,35.8W,35,998
AL292005,DELTA,2005,11,27,600,TS,24.8N,34.0W,45,993
AL292005,DELTA,2005,11,27,1200,TS,26.7N,31.9W,60,982
AL292005,DELTA,2005,11,27,1800,TS,28.3N,29.9W,60,982
AL292005,DELTA,2005,11,28,0,TS,29.1N,27.5W,60,983
AL292005,DELTA,2005,11,28,600,TS,29.9N,24.8W,60,984
AL292005,DELTA,2005,11,28,1200,EX,30.2N,21.6W,60,985
AL292005,DELTA,2005,11,28,1800,EX,30.2N,18.2W,60,986
AL292005,DELTA,2005,11,29,0,EX,30.2N,14.6W,55,988
AL292005,DELTA,2005,11,29,600,EX,30.7N,10.9W,50,992
AL292005,DELTA,2005,11,29,1200,EX,32.6N,6.6W,35,1000
AL292005,DELTA,2005,11,29,1800,EX,35.3N,1.0W,30,1003
AL302005,EPSILON,2005,11,29,600,TS,31.5N,49.2W,45,993
AL302005,EPSILON,2005,11,29,1200,TS,31.6N,50.0W,45,993
AL302005,EPSILON,2005,11,29,1800,TS,31.4N,50.8W,45,993
AL302005,EPSILON,2005,11,30,0,TS,31.4N,51.5W,45,993
AL302005,EPSILON,2005,11,30,600,TS,31.1N,52.5W,50,992
AL302005,EPSILON,2005,11,30,1200,TS,30.8N,53.5W,55,991
AL302005,EPSILON,2005,11,30,1800,TS,30.1N,54.2W,50,991
AL302005,EPSILON,2005,12,1,0,TS,29.7N,53.8W,50,992
AL302005,EPSILON,2005,12,1,600,TS,30.0N,52.7W,50,992
AL302005,EPSILON,2005,12,1,1200,TS,30.8N,51.9W,50,992
AL302005,EPSILON,2005,12,1,1800,TS,31.4N,51.3W,55,991
AL302005,EPSILON,2005,12,2,0,TS,31.9N,50.6W,55,991
AL302005,EPSILON,2005,12,2,600,TS,32.5N,49.8W,55,990
AL302005,EPSILON,2005,12,2,1200,TS,33.2N,48.9W,60,989
AL302005,EPSILON,2005,12,2,1800,H1,33.9N,47.9W,65,987
AL302005,EPSILON,2005,12,3,0,H1,34.3N,47.1W,65,987
AL302005,EPSILON,2005,12,3,600,H1,34.5N,46.2W,65,987
AL302005,EPSILON,2005,12,3,1200,H1,34.5N,45.0W,65,987
AL302005,EPSILON,2005,12,3,1800,H1,34.5N,43.7W,65,987
AL302005,EPSILON,2005,12,4,0,H1,34.3N,42.3W,65,987
AL302005,EPSILON,2005,12,4,600,H1,34.4N,41.1W,65,987
AL302005,EPSILON,2005,12,4,1200,H1,34.3N,39.8W,70,984
AL302005,EPSILON,2005,12,4,1800,H1,34.3N,38.8W,70,985
AL302005,EPSILON,2005,12,5,0,H1,34.2N,37.8W,70,985
AL302005,EPSILON,2005,12,5,600,H1,34.0N,36.7W,75,981
AL302005,EPSILON,2005,12,5,1200,H1,33.8N,35.5W,75,981
AL302005,EPSILON,2005,12,5,1800,H1,33.7N,34.6W,70,985
AL302005,EPSILON,2005,12,6,0,H1,33.4N,33.8W,65,986
AL302005,EPSILON,2005,12,6,600,H1,33.1N,33.7W,65,986
AL302005,EPSILON,2005,12,6,1200,H1,32.3N,33.7W,65,987
AL302005,EPSILON,2005,12,6,1800,H1,31.6N,34.2W,65,987
AL302005,EPSILON,2005,12,7,0,H1,30.8N,34.9W,65,987
AL302005,EPSILON,2005,12,7,600,H1,30.1N,36.0W,65,987
AL302005,EPSILON,2005,12,7,1200,H1,29.4N,37.1W,65,987
AL302005,EPSILON,2005,12,7,1800,TS,28.7N,38.1W,60,991
AL302005,EPSILON,2005,12,8,0,TS,28.2N,38.8W,50,997
AL302005,EPSILON,2005,12,8,600,TS,27.4N,39.3W,35,1003
AL302005,EPSILON,2005,12,8,1200,TD,26.5N,40.0W,30,1005
AL312005,ZETA,2005,12,30,0,TD,23.9N,35.6W,30,1009
AL312005,ZETA,2005,12,30,600,TS,24.2N,36.1W,40,1005
AL312005,ZETA,2005,12,30,1200,TS,24.7N,36.6W,45,1002
AL312005,ZETA,2005,12,30,1800,TS,25.2N,37.0W,45,1000
AL312005,ZETA,2005,12,31,0,TS,25.6N,37.3W,45,1000
AL312005,ZETA,2005,12,31,600,TS,25.7N,37.6W,50,997
AL312005,ZETA,2005,12,31,1200,TS,25.7N,37.9W,50,997
AL312005,ZETA,2005,12,31,1800,TS,25.7N,38.1W,45,1000
AL312005,ZETA,2006,1,1,0,TS,25.6N,38.3W,50,997
AL312005,ZETA,2006,1,1,600,TS,25.4N,38.4W,50,997
AL312005,ZETA,2006,1,1,1200,TS,25.2N,38.5W,50,997
AL312005,ZETA,2006,1,1,1800,TS,25.0N,38.6W,55,994
AL312005,ZETA,2006,1,2,0,TS,24.6N,38.9W,55,994
AL312005,ZETA,2006,1,2,600,TS,24.3N,39.7W,50,997
AL312005,ZETA,2006,1,2,1200,TS,23.8N,40.4W,45,1000
AL312005,ZETA,2006,1,2,1800,TS,23.6N,40.8W,50,997
AL312005,ZETA,2006,1,3,0,TS,23.4N,41.0W,55,994
AL312005,ZETA,2006,1,3,600,TS,23.3N,41.3W,55,994
AL312005,ZETA,2006,1,3,1200,TS,23.2N,41.6W,55,994
