STORM ID,NAME,YEAR,MONTH,DAY,HOUR,CAT,LAT,LON,INT,PRES
AL172020,PAULETTE,2020,9,17,1800,EX,46.6N,33.0W,50,982
AL172020,PAULETTE,2020,9,18,0,EX,46.0N,31.8W,45,986
AL172020,PAULETTE,2020,9,18,600,EX,44.6N,31.4W,45,989
AL172020,PAULETTE,2020,9,18,1200,EX,42.8N,31.3W,40,997
AL172020,PAULETTE,2020,9,18,1800,EX,41.0N,31.2W,40,999
AL172020,PAULETTE,2020,9,19,0,EX,39.1N,31.1W,40,1002
AL172020,PAULETTE,2020,9,20,1800,TS,34.7N,30.6W,35,1008
AL172020,PAULETTE,2020,9,21,0,TS,34.1N,31.2W,35,1008
AL172020,PAULETTE,2020,9,21,600,TS,33.3N,31.2W,35,1008
AL172020,PAULETTE,2020,9,21,1200,TS,32.9N,29.8W,35,1008
AL172020,PAULETTE,2020,9,21,1800,TS,33.3N,28.1W,40,1008
AL172020,PAULETTE,2020,9,22,0,TS,33.8N,26.3W,50,1004
AL172020,PAULETTE,2020,9,22,600,TS,34.5N,24.6W,50,1002
AL182020,RENE,2020,9,7,600,TD,15.2N,19.8W,30,1004
AL182020,RENE,2020,9,7,1200,TD,15.6N,20.7W,30,1003
AL182020,RENE,2020,9,7,1800,TS,15.9N,21.8W,35,1002
AL182020,RENE,2020,9,8,0,TS,16.1N,22.9W,35,1001
AL182020,RENE,2020,9,8,600,TS,16.3N,24.2W,35,1001
AL182020,RENE,2020,9,8,1200,TS,16.4N,25.7W,35,1001
AL182020,RENE,2020,9,8,1800,TD,16.6N,27.1W,30,1003
AL182020,RENE,2020,9,9,0,TD,16.8N,28.6W,30,1004
AL182020,RENE,2020,9,9,600,TD,17.1N,30.0W,30,1004
AL182020,RENE,2020,9,9,1200,TS,17.3N,31.2W,35,1003
AL182020,RENE,2020,9,9,1800,TS,17.6N,32.4W,35,1003
AL182020,RENE,2020,9,10,0,TS,17.9N,33.5W,35,1003
AL182020,RENE,2020,9,10,600,TS,18.1N,34.4W,35,1003
AL182020,RENE,2020,9,10,1200,TS,18.4N,35.3W,40,1002
AL182020,RENE,2020,9,10,1800,TS,18.8N,36.3W,40,1002
AL182020,RENE,2020,9,11,0,TS,19.1N,37.2W,35,1003
AL182020,RENE,2020,9,11,600,TS,19.5N,38.2W,35,1003
AL182020,RENE,2020,9,11,1200,TS,19.9N,39.3W,35,1004
AL182020,RENE,2020,9,11,1800,TS,20.4N,40.6W,35,1004
AL182020,RENE,2020,9,12,0,TS,21.1N,41.8W,35,1004
AL182020,RENE,2020,9,12,600,TS,21.9N,42.9W,35,1004
AL182020,RENE,2020,9,12,1200,TD,22.8N,44.0W,30,1006
AL182020,RENE,2020,9,12,1800,TD,23.7N,45.0W,30,1007
AL182020,RENE,2020,9,13,0,TD,24.7N,46.0W,30,1008
AL182020,RENE,2020,9,13,600,TD,25.8N,46.9W,30,1009
AL182020,RENE,2020,9,13,1200,TD,26.7N,47.3W,30,1009
AL182020,RENE,2020,9,13,1800,TD,27.4N,47.5W,25,1009
AL182020,RENE,2020,9,14,0,TD,27.5N,47.8W,25,1009
AL182020,RENE,2020,9,14,600,TD,27.6N,48.0W,25,1009
AL182020,RENE,2020,9,14,1200,TD,27.5N,48.4W,25,1009
AL192020,SALLY,2020,9,11,1800,TD,25.4N,78.6W,30,1007
AL192020,SALLY,2020,9,12,0,TD,25.6N,79.4W,30,1004
AL192020,SALLY,2020,9,12,600,TD,25.6N,80.2W,30,1003
AL192020,SALLY,2020,9,12,1200,TS,25.5N,80.8W,35,1003
AL192020,SALLY,2020,9,12,1800,TS,25.6N,81.6W,35,1003
AL192020,SALLY,2020,9,13,0,TS,26.0N,82.5W,35,1003
AL192020,SALLY,2020,9,13,600,TS,26.7N,83.5W,45,1001
AL192020,SALLY,2020,9,13,1200,TS,27.2N,84.5W,50,996
AL192020,SALLY,2020,9,13,1800,TS,27.6N,85.4W,50,996
AL192020,SALLY,2020,9,14,0,TS,27.9N,86.0W,50,996
AL192020,SALLY,2020,9,14,600,TS,28.2N,86.5W,55,996
AL192020,SALLY,2020,9,14,1200,H1,28.4N,86.9W,65,991
AL192020,SALLY,2020,9,14,1800,H1,28.6N,87.3W,75,986
AL192020,SALLY,2020,9,15,0,H1,28.7N,87.7W,75,986
AL192020,SALLY,2020,9,15,600,H1,28.8N,88.0W,70,984
AL192020,SALLY,2020,9,15,1200,H1,29.0N,88.1W,70,982
AL192020,SALLY,2020,9,15,1800,H1,29.3N,88.1W,70,981
AL192020,SALLY,2020,9,16,0,H1,29.6N,88.0W,75,975
AL192020,SALLY,2020,9,16,600,H2,29.9N,87.9W,95,967
AL192020,SALLY,2020,9,16,1200,H2,30.5N,87.6W,85,967
AL192020,SALLY,2020,9,16,1800,TS,31.1N,87.2W,60,982
AL192020,SALLY,2020,9,17,0,TS,31.6N,86.7W,35,994
AL192020,SALLY,2020,9,17,600,TD,32.1N,86.1W,30,1000
AL192020,SALLY,2020,9,17,1200,EX,32.6N,85.2W,30,1003
AL192020,SALLY,2020,9,17,1800,EX,33.2N,83.8W,30,1004
AL192020,SALLY,2020,9,18,0,EX,33.7N,82.3W,30,1004
AL192020,SALLY,2020,9,18,600,EX,34.1N,80.8W,30,1005
AL202020,TEDDY,2020,9,12,600,TD,11.0N,31.4W,25,1007
AL202020,TEDDY,2020,9,12,1200,TD,11.2N,32.4W,30,1006
AL202020,TEDDY,2020,9,12,1800,TD,11.4N,33.3W,30,1005
AL202020,TEDDY,2020,9,13,0,TD,11.6N,34.2W,30,1005
AL202020,TEDDY,2020,9,13,600,TD,11.9N,35.1W,30,1005
AL202020,TEDDY,2020,9,13,1200,TD,12.2N,36.2W,30,1006
AL202020,TEDDY,2020,9,13,1800,TD,12.6N,37.4W,30,1006
AL202020,TEDDY,2020,9,14,0,TS,12.9N,38.7W,35,1004
AL202020,TEDDY,2020,9,14,600,TS,12.9N,40.4W,35,1004
AL202020,TEDDY,2020,9,14,1200,TS,12.9N,42.1W,35,1004
AL202020,TEDDY,2020,9,14,1800,TS,12.9N,43.4W,40,1003
AL202020,TEDDY,2020,9,15,0,TS,13.0N,44.5W,45,1002
AL202020,TEDDY,2020,9,15,600,TS,13.4N,45.5W,50,1001
AL202020,TEDDY,2020,9,15,1200,TS,13.8N,46.6W,55,999
AL202020,TEDDY,2020,9,15,1800,TS,14.2N,47.4W,55,997
AL202020,TEDDY,2020,9,16,0,H1,14.7N,48.0W,65,987
AL202020,TEDDY,2020,9,16,600,H1,15.4N,48.6W,80,978
AL202020,TEDDY,2020,9,16,1200,H2,16.1N,49.3W,85,972
AL202020,TEDDY,2020,9,16,1800,H2,16.8N,50.2W,85,972
AL202020,TEDDY,2020,9,17,0,H2,17.4N,51.1W,85,970
AL202020,TEDDY,2020,9,17,600,H2,18.1N,52.0W,90,966
AL202020,TEDDY,2020,9,17,1200,H3,18.9N,52.8W,100,960
AL202020,TEDDY,2020,9,17,1800,H4,19.7N,53.7W,115,948
AL202020,TEDDY,2020,9,18,0,H4,20.4N,54.4W,120,945
AL202020,TEDDY,2020,9,18,600,H4,21.1N,55.1W,115,946
AL202020,TEDDY,2020,9,18,1200,H3,21.7N,55.8W,110,947
AL202020,TEDDY,2020,9,18,1800,H3,22.5N,56.5W,105,949
AL202020,TEDDY,2020,9,19,0,H3,23.5N,57.2W,105,945
AL202020,TEDDY,2020,9,19,600,H3,24.4N,57.9W,100,947
AL202020,TEDDY,2020,9,19,1200,H3,25.4N,58.7W,100,950
AL202020,TEDDY,2020,9,19,1800,H3,26.2N,59.7W,100,953
AL202020,TEDDY,2020,9,20,0,H2,26.9N,60.8W,95,956
AL202020,TEDDY,2020,9,20,600,H2,27.5N,61.9W,90,958
AL202020,TEDDY,2020,9,20,1200,H2,28.0N,62.6W,85,963
AL202020,TEDDY,2020,9,20,1800,H1,28.5N,63.3W,80,964
AL202020,TEDDY,2020,9,21,0,H1,29.0N,63.7W,80,963
AL202020,TEDDY,2020,9,21,600,H1,29.7N,63.5W,80,962
AL202020,TEDDY,2020,9,21,1200,H1,30.5N,62.9W,80,960
AL202020,TEDDY,2020,9,21,1800,H1,32.2N,61.8W,80,958
AL202020,TEDDY,2020,9,22,0,H2,34.6N,61.4W,85,956
AL202020,TEDDY,2020,9,22,600,H2,37.6N,62.1W,90,952
AL202020,TEDDY,2020,9,22,1200,H2,39.1N,63.5W,90,949
AL202020,TEDDY,2020,9,22,1800,H1,40.3N,64.2W,80,952
AL202020,TEDDY,2020,9,23,0,H1,41.8N,64.2W,65,954
AL202020,TEDDY,2020,9,23,600,EX,43.2N,63.3W,60,957
AL202020,TEDDY,2020,9,23,1200,EX,45.0N,62.1W,55,964
AL202020,TEDDY,2020,9,23,1800,EX,47.4N,60.4W,50,974
AL202020,TEDDY,2020,9,24,0,EX,49.7N,58.2W,45,975
AL202020,TEDDY,2020,9,24,600,EX,52.8N,55.8W,40,977
AL212020,VICKY,2020,9,14,0,TD,17.5N,28.2W,30,1008
AL212020,VICKY,2020,9,14,600,TS,18.0N,28.3W,35,1006
AL212020,VICKY,2020,9,14,1200,TS,18.5N,28.6W,40,1003
AL212020,VICKY,2020,9,14,1800,TS,19.0N,29.1W,45,1002
AL212020,VICKY,2020,9,15,0,TS,19.5N,29.6W,45,1002
AL212020,VICKY,2020,9,15,600,TS,20.0N,30.1W,45,1002
AL212020,VICKY,2020,9,15,1200,TS,20.5N,30.8W,45,1001
AL212020,VICKY,2020,9,15,1800,TS,21.0N,31.6W,45,1001
AL212020,VICKY,2020,9,16,0,TS,21.4N,32.6W,45,1004
AL212020,VICKY,2020,9,16,600,TS,21.5N,33.5W,40,1005
AL212020,VICKY,2020,9,16,1200,TS,21.4N,34.3W,35,1007
AL212020,VICKY,2020,9,16,1800,TS,21.5N,35.0W,35,1007
AL212020,VICKY,2020,9,17,0,TS,21.6N,35.6W,35,1007
AL212020,VICKY,2020,9,17,600,TS,21.7N,36.4W,35,1008
AL212020,VICKY,2020,9,17,1200,TD,21.6N,37.6W,30,1008
AL212020,VICKY,2020,9,17,1800,TD,21.3N,38.7W,25,1008
AL222020,BETA,2020,9,17,1200,TD,21.5N,94.7W,30,1007
AL222020,BETA,2020,9,17,1800,TD,21.8N,94.4W,30,1005
AL222020,BETA,2020,9,18,0,TD,22.0N,94.2W,30,1005
AL222020,BETA,2020,9,18,600,TD,22.6N,94.1W,30,1005
AL222020,BETA,2020,9,18,1200,TD,23.2N,93.8W,30,1005
AL222020,BETA,2020,9,18,1800,TS,24.1N,93.1W,40,1003
AL222020,BETA,2020,9,19,0,TS,25.2N,92.3W,50,1000
AL222020,BETA,2020,9,19,600,TS,25.8N,92.3W,50,996
AL222020,BETA,2020,9,19,1200,TS,26.4N,92.4W,50,994
AL222020,BETA,2020,9,19,1800,TS,26.6N,92.2W,50,995
AL222020,BETA,2020,9,20,0,TS,26.8N,92.1W,50,997
AL222020,BETA,2020,9,20,600,TS,26.9N,92.5W,50,998
AL222020,BETA,2020,9,20,1200,TS,27.1N,92.8W,50,996
AL222020,BETA,2020,9,20,1800,TS,27.5N,93.6W,55,996
AL222020,BETA,2020,9,21,0,TS,27.5N,94.1W,50,993
AL222020,BETA,2020,9,21,600,TS,27.6N,94.8W,45,995
AL222020,BETA,2020,9,21,1200,TS,27.8N,95.5W,45,997
AL222020,BETA,2020,9,21,1800,TS,28.1N,96.0W,40,999
AL222020,BETA,2020,9,22,0,TS,28.3N,96.3W,45,998
AL222020,BETA,2020,9,22,600,TS,28.6N,96.6W,40,999
AL222020,BETA,2020,9,22,1200,TS,28.8N,96.8W,35,1002
AL222020,BETA,2020,9,22,1800,TD,28.9N,96.5W,25,1006
AL222020,BETA,2020,9,23,0,EX,29.0N,95.8W,25,1007
AL222020,BETA,2020,9,23,600,EX,29.4N,95.4W,25,1007
AL222020,BETA,2020,9,23,1200,EX,30.0N,94.6W,25,1007
AL222020,BETA,2020,9,23,1800,EX,30.3N,93.8W,25,1006
AL222020,BETA,2020,9,24,0,EX,30.8N,92.4W,25,1005
AL222020,BETA,2020,9,24,600,EX,31.6N,91.5W,25,1004
AL222020,BETA,2020,9,24,1200,EX,32.4N,90.6W,25,1003
AL222020,BETA,2020,9,24,1800,EX,33.0N,89.1W,20,1008
AL222020,BETA,2020,9,25,0,EX,33.6N,87.6W,20,1009
AL222020,BETA,2020,9,25,600,EX,34.1N,86.5W,15,1010
AL232020,WILFRED,2020,9,17,1800,TS,10.8N,28.1W,35,1007
AL232020,WILFRED,2020,9,18,0,TS,11.1N,29.3W,35,1006
AL232020,WILFRED,2020,9,18,600,TS,11.4N,30.6W,35,1006
AL232020,WILFRED,2020,9,18,1200,TS,11.7N,32.0W,35,1006
AL232020,WILFRED,2020,9,18,1800,TS,12.0N,33.5W,35,1006
AL232020,WILFRED,2020,9,19,0,TS,12.4N,35.0W,35,1006
AL232020,WILFRED,2020,9,19,600,TS,12.8N,36.2W,35,1006
AL232020,WILFRED,2020,9,19,1200,TS,13.2N,37.3W,35,1006
AL232020,WILFRED,2020,9,19,1800,TS,13.7N,38.5W,35,1006
AL232020,WILFRED,2020,9,20,0,TS,14.3N,39.9W,35,1007
AL232020,WILFRED,2020,9,20,600,TS,14.9N,41.5W,35,1007
AL232020,WILFRED,2020,9,20,1200,TD,15.4N,43.2W,30,1008
AL232020,WILFRED,2020,9,20,1800,TD,15.8N,45.0W,30,1009
AL232020,WILFRED,2020,9,21,0,TD,15.8N,46.7W,30,1009
AL242020,ALPHA,2020,9,14,1200,EX,47.2N,22.0W,40,1002
AL242020,ALPHA,2020,9,14,1800,EX,47.2N,22.2W,50,996
AL242020,ALPHA,2020,9,15,0,EX,47.0N,22.4W,60,992
AL242020,ALPHA,2020,9,15,600,EX,46.0N,22.5W,60,994
AL242020,ALPHA,2020,9,15,1200,EX,45.0N,22.1W,50,996
AL242020,ALPHA,2020,9,15,1800,EX,43.9N,21.4W,45,998
AL242020,ALPHA,2020,9,16,0,EX,42.9N,20.5W,40,1000
AL242020,ALPHA,2020,9,16,600,EX,41.9N,19.8W,40,1000
AL242020,ALPHA,2020,9,16,1200,EX,40.9N,19.5W,40,1000
AL242020,ALPHA,2020,9,16,1800,EX,39.9N,19.3W,40,1000
AL242020,ALPHA,2020,9,17,0,EX,38.9N,18.9W,35,1002
AL252020,GAMMA,2020,10,2,600,TD,17.2N,83.9W,30,1006
AL252020,GAMMA,2020,10,2,1200,TD,17.8N,84.4W,30,1005
AL252020,GAMMA,2020,10,2,1800,TS,18.4N,85.0W,35,1002
AL252020,GAMMA,2020,10,3,0,TS,18.8N,85.8W,40,998
AL252020,GAMMA,2020,10,3,600,TS,19.2N,86.6W,45,995
AL252020,GAMMA,2020,10,3,1200,TS,19.7N,87.1W,55,986
AL252020,GAMMA,2020,10,3,1800,TS,20.4N,87.5W,60,980
AL252020,GAMMA,2020,10,4,0,TS,21.0N,87.9W,50,991
AL252020,GAMMA,2020,10,4,600,TS,21.8N,88.2W,45,997
AL252020,GAMMA,2020,10,4,1200,TS,22.3N,88.1W,50,995
AL252020,GAMMA,2020,10,4,1800,TS,22.7N,87.7W,55,994
AL252020,GAMMA,2020,10,5,0,TS,22.9N,87.4W,50,998
AL252020,GAMMA,2020,10,5,600,TS,22.8N,87.4W,45,999
AL252020,GAMMA,2020,10,5,1200,TS,22.6N,87.5W,40,1001
AL252020,GAMMA,2020,10,5,1800,TD,22.3N,87.9W,30,1005
AL252020,GAMMA,2020,10,6,0,TD,21.9N,88.2W,30,1005
AL252020,GAMMA,2020,10,6,600,TD,21.3N,88.5W,30,1005
AL252020,GAMMA,2020,10,6,1200,TD,20.6N,88.5W,25,1007
AL262020,DELTA,2020,10,4,1800,TD,16.4N,76.2W,30,1006
AL262020,DELTA,2020,10,5,0,TD,16.4N,77.0W,30,1006
AL262020,DELTA,2020,10,5,600,TD,16.4N,77.7W,30,1006
AL262020,DELTA,2020,10,5,1200,TS,16.4N,78.4W,40,1004
AL262020,DELTA,2020,10,5,1800,TS,16.4N,79.1W,55,985
AL262020,DELTA,2020,10,6,0,H1,16.6N,79.8W,65,980
AL262020,DELTA,2020,10,6,600,H1,17.1N,80.7W,75,973
AL262020,DELTA,2020,10,6,1200,H3,17.8N,82.0W,100,959
AL262020,DELTA,2020,10,6,1800,H4,18.5N,83.3W,120,953
AL262020,DELTA,2020,10,7,0,H3,19.3N,84.6W,100,962
AL262020,DELTA,2020,10,7,600,H2,20.1N,85.9W,90,968
AL262020,DELTA,2020,10,7,1200,H2,21.1N,87.4W,85,973
AL262020,DELTA,2020,10,7,1800,H1,21.7N,88.8W,75,978
AL262020,DELTA,2020,10,8,0,H1,22.3N,90.2W,80,973
AL262020,DELTA,2020,10,8,600,H2,23.0N,91.4W,85,973
AL262020,DELTA,2020,10,8,1200,H2,23.7N,92.4W,90,969
AL262020,DELTA,2020,10,8,1800,H3,24.5N,93.1W,100,960
AL262020,DELTA,2020,10,9,0,H3,25.3N,93.5W,105,953
AL262020,DELTA,2020,10,9,600,H3,26.3N,93.7W,105,953
AL262020,DELTA,2020,10,9,1200,H3,27.5N,93.8W,100,958
AL262020,DELTA,2020,10,9,1800,H2,28.7N,93.6W,90,966
AL262020,DELTA,2020,10,10,0,H1,30.1N,92.9W,75,971
AL262020,DELTA,2020,10,10,600,TS,31.4N,92.2W,50,985
AL262020,DELTA,2020,10,10,1200,TS,32.5N,91.4W,35,993
AL262020,DELTA,2020,10,10,1800,EX,33.3N,90.6W,25,998
AL262020,DELTA,2020,10,11,0,EX,33.9N,89.6W,25,1002
AL262020,DELTA,2020,10,11,600,EX,34.4N,88.6W,25,1004
AL262020,DELTA,2020,10,11,1200,EX,34.8N,87.5W,20,1005
AL262020,DELTA,2020,10,11,1800,EX,35.1N,86.3W,20,1007
AL272020,EPSILON,2020,10,19,600,TD,25.5N,55.9W,30,1003
AL272020,EPSILON,2020,10,19,1200,TS,25.4N,55.6W,35,1000
AL272020,EPSILON,2020,10,19,1800,TS,25.3N,55.4W,40,998
AL272020,EPSILON,2020,10,20,0,TS,25.2N,55.2W,40,998
AL272020,EPSILON,2020,10,20,600,TS,25.5N,54.9W,45,996
AL272020,EPSILON,2020,10,20,1200,TS,26.2N,54.7W,50,994
AL272020,EPSILON,2020,10,20,1800,TS,27.3N,55.3W,55,992
AL272020,EPSILON,2020,10,21,0,H1,28.3N,56.3W,65,987
AL272020,EPSILON,2020,10,21,600,H1,28.7N,57.7W,75,976
AL272020,EPSILON,2020,10,21,1200,H2,28.9N,58.7W,85,968
AL272020,EPSILON,2020,10,21,1800,H3,29.3N,59.6W,100,955
AL272020,EPSILON,2020,10,22,0,H3,29.5N,60.4W,100,952
AL272020,EPSILON,2020,10,22,600,H2,30.2N,60.9W,90,958
AL272020,EPSILON,2020,10,22,1200,H1,30.8N,61.3W,80,965
AL272020,EPSILON,2020,10,22,1800,H1,31.5N,61.5W,75,968
AL272020,EPSILON,2020,10,23,0,H1,32.2N,61.6W,75,968
AL272020,EPSILON,2020,10,23,600,H1,32.9N,61.6W,75,968
AL272020,EPSILON,2020,10,23,1200,H1,33.7N,61.6W,75,966
AL272020,EPSILON,2020,10,23,1800,H1,34.9N,61.7W,75,964
AL272020,EPSILON,2020,10,24,0,H1,36.1N,62.0W,75,962
AL272020,EPSILON,2020,10,24,600,H1,36.8N,62.1W,75,957
AL272020,EPSILON,2020,10,24,1200,H1,37.4N,61.3W,75,957
AL272020,EPSILON,2020,10,24,1800,H1,38.6N,59.7W,70,960
AL272020,EPSILON,2020,10,25,0,H1,40.3N,57.6W,65,962
AL272020,EPSILON,2020,10,25,600,H1,42.0N,55.2W,65,963
AL272020,EPSILON,2020,10,25,1200,H1,43.3N,51.8W,65,964
AL272020,EPSILON,2020,10,25,1800,TS,45.0N,46.9W,60,966
AL272020,EPSILON,2020,10,26,0,TS,47.2N,41.2W,60,968
AL272020,EPSILON,2020,10,26,600,EX,49.5N,34.7W,60,969
AL272020,EPSILON,2020,10,26,1200,EX,52.1N,28.5W,60,964
AL282020,ZETA,2020,10,24,1200,TD,18.4N,82.6W,25,1007
AL282020,ZETA,2020,10,24,1800,TD,18.2N,83.0W,30,1006
AL282020,ZETA,2020,10,25,0,TS,18.0N,83.2W,35,1005
AL282020,ZETA,2020,10,25,600,TS,17.7N,83.5W,40,1004
AL282020,ZETA,2020,10,25,1200,TS,17.8N,83.6W,45,1003
AL282020,ZETA,2020,10,25,1800,TS,18.0N,83.7W,50,1000
AL282020,ZETA,2020,10,26,0,TS,18.2N,83.8W,55,996
AL282020,ZETA,2020,10,26,600,H1,18.5N,84.1W,65,993
AL282020,ZETA,2020,10,26,1200,H1,18.9N,84.8W,65,990
AL282020,ZETA,2020,10,26,1800,H1,19.4N,85.7W,70,984
AL282020,ZETA,2020,10,27,0,H1,19.9N,86.6W,70,980
AL282020,ZETA,2020,10,27,600,H1,20.6N,87.9W,65,981
AL282020,ZETA,2020,10,27,1200,TS,21.3N,89.0W,60,985
AL282020,ZETA,2020,10,27,1800,TS,22.2N,90.0W,55,988
AL282020,ZETA,2020,10,28,0,TS,23.2N,90.8W,55,990
AL282020,ZETA,2020,10,28,600,H1,24.4N,91.5W,65,984
AL282020,ZETA,2020,10,28,1200,H1,26.0N,91.7W,80,978
AL282020,ZETA,2020,10,28,1800,H2,28.0N,91.1W,95,973
AL282020,ZETA,2020,10,29,0,H2,30.2N,89.9W,85,973
AL282020,ZETA,2020,10,29,600,TS,32.8N,87.5W,60,986
AL282020,ZETA,2020,10,29,1200,TS,35.3N,83.6W,45,990
AL282020,ZETA,2020,10,29,1800,EX,37.8N,78.2W,45,992
AL282020,ZETA,2020,10,30,0,EX,39.5N,71.7W,45,993
AL292020,ETA,2020,10,31,1800,TD,14.9N,72.4W,30,1006
AL292020,ETA,2020,11,1,0,TS,14.9N,73.6W,35,1005
AL292020,ETA,2020,11,1,600,TS,14.9N,75.1W,35,1005
AL292020,ETA,2020,11,1,1200,TS,14.9N,76.7W,40,1002
AL292020,ETA,2020,11,1,1800,TS,14.9N,78.2W,50,992
AL292020,ETA,2020,11,2,0,TS,14.9N,79.4W,60,988
AL292020,ETA,2020,11,2,600,H1,14.9N,80.4W,70,982
AL292020,ETA,2020,11,2,1200,H2,14.8N,81.2W,90,972
AL292020,ETA,2020,11,2,1800,H4,14.7N,82.0W,115,948
AL292020,ETA,2020,11,3,0,H4,14.3N,82.5W,130,929
AL292020,ETA,2020,11,3,600,H4,14.0N,82.9W,130,922
AL292020,ETA,2020,11,3,1200,H4,13.6N,83.1W,125,936
AL292020,ETA,2020,11,3,1800,H4,13.7N,83.3W,120,940
AL292020,ETA,2020,11,4,0,H2,13.8N,83.7W,95,965
AL292020,ETA,2020,11,4,600,H1,13.8N,84.3W,70,980
AL292020,ETA,2020,11,4,1200,TS,13.8N,84.9W,50,993
AL292020,ETA,2020,11,4,1800,TS,13.9N,85.4W,40,998
AL292020,ETA,2020,11,5,0,TD,14.0N,86.0W,30,1002
AL292020,ETA,2020,11,6,600,TD,16.7N,87.6W,30,1004
AL292020,ETA,2020,11,6,1200,TD,16.9N,87.4W,30,1004
AL292020,ETA,2020,11,6,1800,TD,17.1N,87.1W,30,1004
AL292020,ETA,2020,11,7,0,TD,17.5N,86.4W,30,1002
AL292020,ETA,2020,11,7,600,TS,18.2N,85.1W,35,1001
AL292020,ETA,2020,11,7,1200,TS,19.1N,83.2W,45,997
AL292020,ETA,2020,11,7,1800,TS,19.8N,81.5W,55,994
AL292020,ETA,2020,11,8,0,TS,20.4N,80.2W,55,991
AL292020,ETA,2020,11,8,600,TS,21.1N,79.5W,55,991
AL292020,ETA,2020,11,8,1200,TS,22.2N,79.0W,50,993
AL292020,ETA,2020,11,8,1800,TS,23.5N,79.2W,55,993
AL292020,ETA,2020,11,9,0,TS,24.5N,80.1W,55,993
AL292020,ETA,2020,11,9,600,TS,25.0N,81.4W,55,992
AL292020,ETA,2020,11,9,1200,TS,24.9N,82.9W,50,992
AL292020,ETA,2020,11,9,1800,TS,24.2N,84.1W,45,995
AL292020,ETA,2020,11,10,0,TS,23.4N,85.0W,45,995
AL292020,ETA,2020,11,10,600,TS,23.0N,85.4W,45,995
AL292020,ETA,2020,11,10,1200,TS,22.6N,85.3W,50,992
AL292020,ETA,2020,11,10,1800,TS,22.9N,85.1W,50,992
AL292020,ETA,2020,11,11,0,TS,23.5N,84.6W,55,990
AL292020,ETA,2020,11,11,600,TS,24.5N,84.2W,60,987
AL292020,ETA,2020,11,11,1200,H1,25.8N,83.9W,65,983
AL292020,ETA,2020,11,11,1800,TS,26.8N,83.7W,60,990
AL292020,ETA,2020,11,12,0,TS,27.9N,83.5W,55,992
AL292020,ETA,2020,11,12,600,TS,28.7N,83.2W,50,994
AL292020,ETA,2020,11,12,1200,TS,29.7N,82.5W,40,1001
AL292020,ETA,2020,11,12,1800,TS,30.9N,81.3W,35,1003
AL292020,ETA,2020,11,13,0,TS,31.9N,79.9W,40,1004
AL292020,ETA,2020,11,13,600,TS,32.7N,78.0W,40,1004
AL292020,ETA,2020,11,13,1200,EX,34.0N,75.3W,40,1004
AL292020,ETA,2020,11,13,1800,EX,35.1N,72.5W,40,1005
AL292020,ETA,2020,11,14,0,EX,35.7N,69.2W,35,1006
AL302020,THETA,2020,11,8,1200,EX,28.4N,47.5W,25,1010
AL302020,THETA,2020,11,8,1800,EX,28.4N,46.8W,25,1010
AL302020,THETA,2020,11,9,0,EX,28.5N,45.9W,25,1010
AL302020,THETA,2020,11,9,600,EX,28.6N,44.9W,30,1007
AL302020,THETA,2020,11,9,1200,EX,28.8N,43.7W,35,1005
AL302020,THETA,2020,11,9,1800,EX,28.8N,42.4W,40,1003
AL302020,THETA,2020,11,10,1800,TS,29.0N,36.7W,60,987
AL302020,THETA,2020,11,11,0,TS,29.2N,35.8W,55,988
AL302020,THETA,2020,11,11,600,TS,29.4N,34.9W,55,988
AL302020,THETA,2020,11,11,1200,TS,29.6N,33.8W,55,989
AL302020,THETA,2020,11,11,1800,TS,30.3N,32.5W,55,989
AL302020,THETA,2020,11,12,0,TS,31.1N,31.9W,60,987
AL302020,THETA,2020,11,12,600,TS,31.5N,30.8W,55,988
AL302020,THETA,2020,11,12,1200,TS,31.5N,29.4W,55,989
AL302020,THETA,2020,11,12,1800,TS,31.7N,28.0W,55,990
AL302020,THETA,2020,11,13,0,TS,31.9N,26.7W,50,992
AL302020,THETA,2020,11,13,600,TS,31.9N,25.4W,50,993
AL302020,THETA,2020,11,13,1200,TS,31.9N,24.2W,45,994
AL302020,THETA,2020,11,13,1800,TS,32.0N,23.1W,45,996
AL302020,THETA,2020,11,14,0,TS,32.0N,22.1W,40,997
AL302020,THETA,2020,11,14,600,TS,31.9N,21.2W,35,999
AL302020,THETA,2020,11,14,1200,TS,31.8N,20.4W,35,1000
AL302020,THETA,2020,11,14,1800,TS,31.7N,19.6W,35,1002
AL302020,THETA,2020,11,15,0,TS,31.7N,18.9W,35,1003
AL302020,THETA,2020,11,15,600,TD,31.6N,18.5W,30,1005
AL312020,IOTA,2020,11,13,1200,TD,14.4N,73.7W,30,1006
AL312020,IOTA,2020,11,13,1800,TS,14.0N,74.1W,35,1005
AL312020,IOTA,2020,11,14,0,TS,13.6N,74.5W,35,1005
AL312020,IOTA,2020,11,14,600,TS,13.3N,75.0W,35,1004
AL312020,IOTA,2020,11,14,1200,TS,12.9N,75.7W,40,1002
AL312020,IOTA,2020,11,14,1800,TS,12.5N,76.4W,45,997
AL312020,IOTA,2020,11,15,0,TS,12.6N,76.7W,55,992
AL312020,IOTA,2020,11,15,600,H1,13.0N,77.1W,65,988
AL312020,IOTA,2020,11,15,1200,H1,13.1N,78.0W,70,982
AL312020,IOTA,2020,11,15,1800,H1,13.2N,78.9W,75,974
